Time(h)	pH
41.23166667	7.57
41.23194444	7.57
41.23222222	7.57
41.2325	7.57
41.23277778	7.57
41.23305556	7.57
41.23333333	7.57
41.23361111	7.57
41.23388889	7.57
41.23416667	7.57
41.23444444	7.57
41.23472222	7.57
41.235	7.57
41.23527778	7.57
41.23555556	7.57
41.23583333	7.57
41.23611111	7.57
41.23638889	7.57
41.23666667	7.57
41.23694444	7.57
41.23722222	7.57
41.2375	7.57
41.23777778	7.57
41.23805556	7.57
41.23833333	7.57
41.23861111	7.57
41.23888889	7.57
41.23916667	7.57
41.23944444	7.57
41.23972222	7.57
41.24	7.57
41.24027778	7.57
41.24055556	7.57
41.24083333	7.57
41.24111111	7.57
41.24138889	7.57
41.24166667	7.57
41.24194444	7.57
41.24222222	7.57
41.2425	7.57
41.24277778	7.58
41.24305556	7.57
41.24333333	7.57
41.24361111	7.57
41.24388889	7.57
41.24416667	7.57
41.24444444	7.57
41.24472222	7.57
41.245	7.57
41.24527778	7.57
41.24555556	7.57
41.24583333	7.58
41.24611111	7.57
41.24638889	7.57
41.24666667	7.57
41.24694444	7.57
41.24722222	7.57
41.2475	7.57
41.24777778	7.57
41.24805556	7.57
41.24833333	7.57
41.24861111	7.57
41.24888889	7.58
41.24916667	7.57
41.24944444	7.57
41.24972222	7.57
41.25	7.57
41.25027778	7.57
41.25055556	7.57
41.25083333	7.58
41.25111111	7.57
41.25138889	7.58
41.25166667	7.57
41.25194444	7.58
41.25222222	7.57
41.2525	7.57
41.25277778	7.57
41.25305556	7.57
41.25333333	7.58
41.25361111	7.57
41.25388889	7.57
41.25416667	7.57
41.25444444	7.58
41.25472222	7.57
41.255	7.58
41.25527778	7.57
41.25555556	7.57
41.25583333	7.57
41.25611111	7.57
41.25638889	7.58
41.25666667	7.57
41.25694444	7.58
41.25722222	7.57
41.2575	7.58
41.25777778	7.57
41.25805556	7.58
41.25833333	7.57
41.25861111	7.57
41.25888889	7.57
41.25916667	7.57
41.25944444	7.58
41.25972222	7.57
41.26	7.58
41.26027778	7.57
41.26055556	7.57
41.26083333	7.57
41.26111111	7.57
41.26138889	7.57
41.26166667	7.57
41.26194444	7.57
41.26222222	7.57
41.2625	7.57
41.26277778	7.57
41.26305556	7.58
41.26333333	7.57
41.26361111	7.58
41.26388889	7.57
41.26416667	7.57
41.26444444	7.57
41.26472222	7.58
41.265	7.57
41.26527778	7.57
41.26555556	7.57
41.26583333	7.57
41.26611111	7.57
41.26638889	7.57
41.26666667	7.58
41.26694444	7.57
41.26722222	7.58
41.2675	7.57
41.26777778	7.58
41.26805556	7.57
41.26833333	7.58
41.26861111	7.57
41.26888889	7.58
41.26916667	7.57
41.26944444	7.58
41.26972222	7.57
41.27	7.58
41.27027778	7.57
41.27055556	7.58
41.27083333	7.57
41.27111111	7.58
41.27138889	7.57
41.27166667	7.58
41.27194444	7.57
41.27222222	7.58
41.2725	7.57
41.27277778	7.58
41.27305556	7.57
41.27333333	7.58
41.27361111	7.57
41.27388889	7.58
41.27416667	7.57
41.27444444	7.58
41.27472222	7.58
41.275	7.58
41.27527778	7.58
41.27555556	7.58
41.27583333	7.57
41.27611111	7.58
41.27638889	7.58
41.27666667	7.58
41.27694444	7.58
41.27722222	7.58
41.2775	7.58
41.27777778	7.58
41.27805556	7.58
41.27833333	7.58
41.27861111	7.58
41.27888889	7.57
41.27916667	7.58
41.27944444	7.57
41.27972222	7.58
41.28	7.57
41.28027778	7.58
41.28055556	7.57
41.28083333	7.58
41.28111111	7.57
41.28138889	7.58
41.28166667	7.57
41.28194444	7.58
41.28222222	7.57
41.2825	7.58
41.28277778	7.57
41.28305556	7.58
41.28333333	7.57
41.28361111	7.58
41.28388889	7.57
41.28416667	7.58
41.28444444	7.57
41.28472222	7.58
41.285	7.58
41.28527778	7.58
41.28555556	7.58
41.28583333	7.58
41.28611111	7.58
41.28638889	7.58
41.28666667	7.58
41.28694444	7.58
41.28722222	7.58
41.2875	7.58
41.28777778	7.58
41.28805556	7.58
41.28833333	7.58
41.28861111	7.58
41.28888889	7.58
41.28916667	7.58
41.28944444	7.58
41.28972222	7.58
41.29	7.58
41.29027778	7.58
41.29055556	7.58
41.29083333	7.58
41.29111111	7.58
41.29138889	7.58
41.29166667	7.58
41.29194444	7.58
41.29222222	7.58
41.2925	7.58
41.29277778	7.58
41.29305556	7.58
41.29333333	7.58
41.29361111	7.58
41.29388889	7.58
41.29416667	7.58
41.29444444	7.58
41.29472222	7.58
41.295	7.58
41.29527778	7.58
41.29555556	7.58
41.29583333	7.58
41.29611111	7.58
41.29638889	7.58
41.29666667	7.58
41.29694444	7.58
41.29722222	7.58
41.2975	7.58
41.29777778	7.58
41.29805556	7.58
41.29833333	7.58
41.29861111	7.58
41.29888889	7.58
41.29916667	7.58
41.29944444	7.58
41.29972222	7.58
41.3	7.59
41.30027778	7.58
41.30055556	7.59
41.30083333	7.58
41.30111111	7.58
41.30138889	7.58
41.30166667	7.58
41.30194444	7.58
41.30222222	7.58
41.3025	7.58
41.30277778	7.58
41.30305556	7.59
41.30333333	7.58
41.30361111	7.58
41.30388889	7.58
41.30416667	7.58
41.30444444	7.58
41.30472222	7.59
41.305	7.58
41.30527778	7.58
41.30555556	7.58
41.30583333	7.58
41.30611111	7.58
41.30638889	7.59
41.30666667	7.58
41.30694444	7.59
41.30722222	7.58
41.3075	7.59
41.30777778	7.58
41.30805556	7.59
41.30833333	7.58
41.30861111	7.59
41.30888889	7.58
41.30916667	7.59
41.30944444	7.58
41.30972222	7.59
41.31	7.58
41.31027778	7.59
41.31055556	7.58
41.31083333	7.58
41.31111111	7.58
41.31138889	7.58
41.31166667	7.59
41.31194444	7.58
41.31222222	7.59
41.3125	7.58
41.31277778	7.59
41.31305556	7.58
41.31333333	7.58
41.31361111	7.58
41.31388889	7.58
41.31416667	7.59
41.31444444	7.58
41.31472222	7.58
41.315	7.58
41.31527778	7.58
41.31555556	7.59
41.31583333	7.58
41.31611111	7.59
41.31638889	7.58
41.31666667	7.58
41.31694444	7.59
41.31722222	7.58
41.3175	7.59
41.31777778	7.58
41.31805556	7.59
41.31833333	7.58
41.31861111	7.59
41.31888889	7.58
41.31916667	7.59
41.31944444	7.58
41.31972222	7.59
41.32	7.59
41.32027778	7.59
41.32055556	7.59
41.32083333	7.59
41.32111111	7.59
41.32138889	7.59
41.32166667	7.59
41.32194444	7.59
41.32222222	7.59
41.3225	7.58
41.32277778	7.59
41.32305556	7.58
41.32333333	7.59
41.32361111	7.58
41.32388889	7.59
41.32416667	7.58
41.32444444	7.59
41.32472222	7.59
41.325	7.59
41.32527778	7.59
41.32555556	7.59
41.32583333	7.59
41.32611111	7.58
41.32638889	7.59
41.32666667	7.58
41.32694444	7.59
41.32722222	7.58
41.3275	7.59
41.32777778	7.58
41.32805556	7.59
41.32833333	7.58
41.32861111	7.58
41.32888889	7.58
41.32916667	7.58
41.32944444	7.59
41.32972222	7.58
41.33	7.59
41.33027778	7.58
41.33055556	7.58
41.33083333	7.59
41.33111111	7.58
41.33138889	7.59
41.33166667	7.58
41.33194444	7.59
41.33222222	7.58
41.3325	7.59
41.33277778	7.58
41.33305556	7.58
41.33333333	7.59
41.33361111	7.58
41.33388889	7.59
41.33416667	7.58
41.33444444	7.59
41.33472222	7.58
41.335	7.58
41.33527778	7.59
41.33555556	7.58
41.33583333	7.59
41.33611111	7.58
41.33638889	7.59
41.33666667	7.58
41.33694444	7.58
41.33722222	7.58
41.3375	7.58
41.33777778	7.58
41.33805556	7.58
41.33833333	7.59
41.33861111	7.58
41.33888889	7.59
41.33916667	7.58
41.33944444	7.59
41.33972222	7.59
41.34	7.58
41.34027778	7.59
41.34055556	7.58
41.34083333	7.59
41.34111111	7.59
41.34138889	7.59
41.34166667	7.59
41.34194444	7.58
41.34222222	7.59
41.3425	7.58
41.34277778	7.59
41.34305556	7.58
41.34333333	7.59
41.34361111	7.58
41.34388889	7.58
41.34416667	7.59
41.34444444	7.58
41.34472222	7.59
41.345	7.58
41.34527778	7.59
41.34555556	7.58
41.34583333	7.59
41.34611111	7.58
41.34638889	7.59
41.34666667	7.58
41.34694444	7.58
41.34722222	7.59
41.3475	7.58
41.34777778	7.59
41.34805556	7.58
41.34833333	7.59
41.34861111	7.58
41.34888889	7.59
41.34916667	7.59
41.34944444	7.58
41.34972222	7.59
41.35	7.58
41.35027778	7.59
41.35055556	7.59
41.35083333	7.59
41.35111111	7.59
41.35138889	7.58
41.35166667	7.59
41.35194444	7.58
41.35222222	7.59
41.3525	7.58
41.35277778	7.59
41.35305556	7.59
41.35333333	7.59
41.35361111	7.59
41.35388889	7.58
41.35416667	7.59
41.35444444	7.59
41.35472222	7.59
41.355	7.59
41.35527778	7.59
41.35555556	7.58
41.35583333	7.59
41.35611111	7.58
41.35638889	7.59
41.35666667	7.58
41.35694444	7.59
41.35722222	7.58
41.3575	7.59
41.35777778	7.59
41.35805556	7.59
41.35833333	7.59
41.35861111	7.58
41.35888889	7.59
41.35916667	7.58
41.35944444	7.59
41.35972222	7.58
41.36	7.59
41.36027778	7.58
41.36055556	7.58
41.36083333	7.59
41.36111111	7.58
41.36138889	7.59
41.36166667	7.58
41.36194444	7.59
41.36222222	7.59
41.3625	7.59
41.36277778	7.59
41.36305556	7.58
41.36333333	7.59
41.36361111	7.59
41.36388889	7.59
41.36416667	7.59
41.36444444	7.58
41.36472222	7.59
41.365	7.58
41.36527778	7.59
41.36555556	7.59
41.36583333	7.59
41.36611111	7.59
41.36638889	7.58
41.36666667	7.59
41.36694444	7.59
41.36722222	7.59
41.3675	7.59
41.36777778	7.59
41.36805556	7.59
41.36833333	7.59
41.36861111	7.59
41.36888889	7.59
41.36916667	7.59
41.36944444	7.59
41.36972222	7.59
41.37	7.59
41.37027778	7.59
41.37055556	7.59
41.37083333	7.59
41.37111111	7.59
41.37138889	7.59
41.37166667	7.59
41.37194444	7.59
41.37222222	7.59
41.3725	7.59
41.37277778	7.59
41.37305556	7.58
41.37333333	7.59
41.37361111	7.59
41.37388889	7.59
41.37416667	7.59
41.37444444	7.59
41.37472222	7.59
41.375	7.59
41.37527778	7.59
41.37555556	7.59
41.37583333	7.59
41.37611111	7.59
41.37638889	7.59
41.37666667	7.59
41.37694444	7.59
41.37722222	7.59
41.3775	7.59
41.37777778	7.59
41.37805556	7.59
41.37833333	7.59
41.37861111	7.59
41.37888889	7.59
41.37916667	7.59
41.37944444	7.59
41.37972222	7.59
41.38	7.59
41.38027778	7.59
41.38055556	7.59
41.38083333	7.59
41.38111111	7.59
41.38138889	7.59
41.38166667	7.59
41.38194444	7.59
41.38222222	7.59
41.3825	7.59
41.38277778	7.59
41.38305556	7.59
41.38333333	7.59
41.38361111	7.59
41.38388889	7.59
41.38416667	7.59
41.38444444	7.59
41.38472222	7.59
41.385	7.59
41.38527778	7.59
41.38555556	7.59
41.38583333	7.59
41.38611111	7.59
41.38638889	7.59
41.38666667	7.59
41.38694444	7.59
41.38722222	7.59
41.3875	7.59
41.38777778	7.59
41.38805556	7.59
41.38833333	7.59
41.38861111	7.59
41.38888889	7.59
41.38916667	7.59
41.38944444	7.59
41.38972222	7.59
41.39	7.59
41.39027778	7.59
41.39055556	7.59
41.39083333	7.59
41.39111111	7.59
41.39138889	7.59
41.39166667	7.59
41.39194444	7.59
41.39222222	7.59
41.3925	7.59
41.39277778	7.59
41.39305556	7.59
41.39333333	7.59
41.39361111	7.59
41.39388889	7.59
41.39416667	7.59
41.39444444	7.59
41.39472222	7.59
41.395	7.59
41.39527778	7.59
41.39555556	7.59
41.39583333	7.59
41.39611111	7.59
41.39638889	7.59
41.39666667	7.59
41.39694444	7.59
41.39722222	7.59
41.3975	7.59
41.39777778	7.59
41.39805556	7.59
41.39833333	7.59
41.39861111	7.59
41.39888889	7.59
41.39916667	7.59
41.39944444	7.59
41.39972222	7.59
41.4	7.59
41.40027778	7.59
41.40055556	7.59
41.40083333	7.59
41.40111111	7.59
41.40138889	7.59
41.40166667	7.59
41.40194444	7.59
41.40222222	7.59
41.4025	7.59
41.40277778	7.59
41.40305556	7.59
41.40333333	7.59
41.40361111	7.59
41.40388889	7.59
41.40416667	7.59
41.40444444	7.59
41.40472222	7.59
41.405	7.59
41.40527778	7.59
41.40555556	7.59
41.40583333	7.59
41.40611111	7.59
41.40638889	7.59
41.40666667	7.59
41.40694444	7.59
41.40722222	7.59
41.4075	7.59
41.40777778	7.59
41.40805556	7.59
41.40833333	7.59
41.40861111	7.59
41.40888889	7.59
41.40916667	7.59
41.40944444	7.59
41.40972222	7.59
41.41	7.59
41.41027778	7.59
41.41055556	7.59
41.41083333	7.59
41.41111111	7.59
41.41138889	7.59
41.41166667	7.59
41.41194444	7.59
41.41222222	7.59
41.4125	7.59
41.41277778	7.59
41.41305556	7.59
41.41333333	7.6
41.41361111	7.59
41.41388889	7.59
41.41416667	7.59
41.41444444	7.59
41.41472222	7.59
41.415	7.59
41.41527778	7.59
41.41555556	7.59
41.41583333	7.59
41.41611111	7.59
41.41638889	7.59
41.41666667	7.59
41.41694444	7.59
41.41722222	7.59
41.4175	7.59
41.41777778	7.59
41.41805556	7.59
41.41833333	7.6
41.41861111	7.59
41.41888889	7.59
41.41916667	7.59
41.41944444	7.59
41.41972222	7.59
41.42	7.59
41.42027778	7.59
41.42055556	7.6
41.42083333	7.59
41.42111111	7.6
41.42138889	7.59
41.42166667	7.59
41.42194444	7.59
41.42222222	7.59
41.4225	7.6
41.42277778	7.59
41.42305556	7.59
41.42333333	7.6
41.42361111	7.59
41.42388889	7.6
41.42416667	7.6
41.42444444	7.59
41.42472222	7.6
41.425	7.59
41.42527778	7.6
41.42555556	7.59
41.42583333	7.59
41.42611111	7.6
41.42638889	7.59
41.42666667	7.6
41.42694444	7.59
41.42722222	7.59
41.4275	7.6
41.42777778	7.59
41.42805556	7.6
41.42833333	7.6
41.42861111	7.59
41.42888889	7.59
41.42916667	7.59
41.42944444	7.59
41.42972222	7.6
41.43	7.59
41.43027778	7.59
41.43055556	7.6
41.43083333	7.59
41.43111111	7.59
41.43138889	7.6
41.43166667	7.59
41.43194444	7.6
41.43222222	7.6
41.4325	7.59
41.43277778	7.6
41.43305556	7.6
41.43333333	7.59
41.43361111	7.59
41.43388889	7.59
41.43416667	7.59
41.43444444	7.6
41.43472222	7.59
41.435	7.59
41.43527778	7.6
41.43555556	7.59
41.43583333	7.6
41.43611111	7.6
41.43638889	7.6
41.43666667	7.6
41.43694444	7.6
41.43722222	7.6
41.4375	7.6
41.43777778	7.6
41.43805556	7.6
41.43833333	7.6
41.43861111	7.6
41.43888889	7.6
41.43916667	7.59
41.43944444	7.6
41.43972222	7.6
41.44	7.6
41.44027778	7.6
41.44055556	7.59
41.44083333	7.6
41.44111111	7.6
41.44138889	7.6
41.44166667	7.6
41.44194444	7.59
41.44222222	7.6
41.4425	7.6
41.44277778	7.6
41.44305556	7.6
41.44333333	7.6
41.44361111	7.6
41.44388889	7.6
41.44416667	7.6
41.44444444	7.6
41.44472222	7.6
41.445	7.6
41.44527778	7.6
41.44555556	7.6
41.44583333	7.6
41.44611111	7.6
41.44638889	7.6
41.44666667	7.6
41.44694444	7.6
41.44722222	7.6
41.4475	7.6
41.44777778	7.6
41.44805556	7.6
41.44833333	7.6
41.44861111	7.6
41.44888889	7.6
41.44916667	7.6
41.44944444	7.6
41.44972222	7.6
41.45	7.6
41.45027778	7.6
41.45055556	7.6
41.45083333	7.6
41.45111111	7.6
41.45138889	7.6
41.45166667	7.6
41.45194444	7.6
41.45222222	7.6
41.4525	7.6
41.45277778	7.6
41.45305556	7.6
41.45333333	7.6
41.45361111	7.6
41.45388889	7.6
41.45416667	7.6
41.45444444	7.6
41.45472222	7.6
41.455	7.6
41.45527778	7.6
41.45555556	7.6
41.45583333	7.6
41.45611111	7.6
41.45638889	7.6
41.45666667	7.6
41.45694444	7.6
41.45722222	7.6
41.4575	7.6
41.45777778	7.59
41.45805556	7.59
41.45833333	7.59
41.45861111	7.59
41.45888889	7.6
41.45916667	7.6
41.45944444	7.6
41.45972222	7.6
41.46	7.59
41.46027778	7.59
41.46055556	7.58
41.46083333	7.57
41.46111111	7.56
41.46138889	7.55
41.46166667	7.54
41.46194444	7.53
41.46222222	7.52
41.4625	7.51
41.46277778	7.51
41.46305556	7.5
41.46333333	7.49
41.46361111	7.49
41.46388889	7.48
41.46416667	7.48
41.46444444	7.47
41.46472222	7.47
41.465	7.47
41.46527778	7.46
41.46555556	7.46
41.46583333	7.46
41.46611111	7.46
41.46638889	7.46
41.46666667	7.46
41.46694444	7.45
41.46722222	7.45
41.4675	7.45
41.46777778	7.45
41.46805556	7.45
41.46833333	7.45
41.46861111	7.44
41.46888889	7.44
41.46916667	7.44
41.46944444	7.44
41.46972222	7.44
41.47	7.44
41.47027778	7.44
41.47055556	7.43
41.47083333	7.43
41.47111111	7.43
41.47138889	7.43
41.47166667	7.43
41.47194444	7.43
41.47222222	7.43
41.4725	7.43
41.47277778	7.42
41.47305556	7.42
41.47333333	7.42
41.47361111	7.42
41.47388889	7.42
41.47416667	7.42
41.47444444	7.42
41.47472222	7.42
41.475	7.41
41.47527778	7.41
41.47555556	7.41
41.47583333	7.41
41.47611111	7.41
41.47638889	7.41
41.47666667	7.4
41.47694444	7.4
41.47722222	7.4
41.4775	7.4
41.47777778	7.4
41.47805556	7.4
41.47833333	7.4
41.47861111	7.4
41.47888889	7.4
41.47916667	7.4
41.47944444	7.4
41.47972222	7.4
41.48	7.4
41.48027778	7.39
41.48055556	7.39
41.48083333	7.39
41.48111111	7.39
41.48138889	7.39
41.48166667	7.39
41.48194444	7.39
41.48222222	7.39
41.4825	7.38
41.48277778	7.38
41.48305556	7.38
41.48333333	7.38
41.48361111	7.38
41.48388889	7.38
41.48416667	7.38
41.48444444	7.38
41.48472222	7.38
41.485	7.38
41.48527778	7.38
41.48555556	7.37
41.48583333	7.37
41.48611111	7.37
41.48638889	7.37
41.48666667	7.37
41.48694444	7.37
41.48722222	7.37
41.4875	7.37
41.48777778	7.37
41.48805556	7.36
41.48833333	7.37
41.48861111	7.36
41.48888889	7.36
41.48916667	7.36
41.48944444	7.36
41.48972222	7.35
41.49	7.35
41.49027778	7.35
41.49055556	7.35
41.49083333	7.35
41.49111111	7.35
41.49138889	7.35
41.49166667	7.35
41.49194444	7.34
41.49222222	7.34
41.4925	7.34
41.49277778	7.34
41.49305556	7.34
41.49333333	7.34
41.49361111	7.33
41.49388889	7.33
41.49416667	7.33
41.49444444	7.33
41.49472222	7.33
41.495	7.32
41.49527778	7.32
41.49555556	7.32
41.49583333	7.32
41.49611111	7.32
41.49638889	7.32
41.49666667	7.31
41.49694444	7.31
41.49722222	7.31
41.4975	7.31
41.49777778	7.31
41.49805556	7.31
41.49833333	7.31
43.67111111	7.31
43.67166667	7.31
43.67222222	7.31
43.6725	7.31
43.67277778	7.31
43.67305556	7.31
43.67361111	7.31
43.67388889	7.31
43.67416667	7.31
43.67444444	7.31
43.675	7.31
43.67527778	7.31
43.67555556	7.31
43.67583333	7.31
43.67611111	7.31
43.67638889	7.31
43.67666667	7.31
43.67694444	7.31
43.67722222	7.31
43.6775	7.31
43.67777778	7.31
43.67805556	7.31
43.67833333	7.31
43.67861111	7.31
43.67888889	7.31
43.67944444	7.31
43.68	7.31
43.68027778	7.31
43.68055556	7.31
43.68083333	7.31
43.68111111	7.31
43.68138889	7.31
43.68166667	7.31
43.68194444	7.31
43.68222222	7.31
43.6825	7.31
43.68277778	7.31
43.68305556	7.31
43.68333333	7.31
43.68388889	7.31
43.68416667	7.31
43.68444444	7.31
43.68472222	7.31
43.685	7.31
43.68527778	7.31
43.68583333	7.31
43.68638889	7.31
43.68666667	7.31
43.68694444	7.31
43.68722222	7.31
43.6875	7.31
43.68777778	7.31
43.68805556	7.31
43.68833333	7.31
43.68861111	7.31
43.68888889	7.31
43.68916667	7.31
43.68944444	7.31
43.68972222	7.31
43.69	7.31
43.69027778	7.31
43.69055556	7.31
43.69083333	7.31
43.69111111	7.31
43.69138889	7.31
43.69166667	7.31
43.69194444	7.31
43.69222222	7.31
43.6925	7.31
43.69277778	7.31
43.69305556	7.31
43.69333333	7.31
43.69361111	7.31
43.69388889	7.31
43.69416667	7.31
43.69444444	7.31
43.69472222	7.31
43.695	7.31
43.69527778	7.31
43.69555556	7.31
43.69583333	7.31
43.69611111	7.31
43.69638889	7.31
43.69694444	7.31
43.69722222	7.31
43.6975	7.31
43.69777778	7.31
43.69805556	7.31
43.69833333	7.31
43.69861111	7.31
43.69888889	7.31
43.69916667	7.31
43.69944444	7.31
43.69972222	7.31
43.7	7.31
43.70027778	7.31
43.70055556	7.31
43.70083333	7.31
43.70111111	7.31
43.70138889	7.31
43.70166667	7.31
43.70222222	7.31
43.7025	7.31
43.70277778	7.31
43.70305556	7.31
43.70333333	7.31
43.70361111	7.31
43.70388889	7.31
43.70416667	7.31
43.70472222	7.31
43.70527778	7.31
43.70555556	7.31
43.70583333	7.31
43.70611111	7.31
43.70638889	7.31
43.70666667	7.31
43.70694444	7.31
43.70722222	7.31
43.7075	7.31
43.70777778	7.31
43.70805556	7.31
43.70833333	7.31
43.70861111	7.31
43.70888889	7.31
43.70916667	7.31
43.70944444	7.31
43.70972222	7.31
43.71	7.31
43.71027778	7.31
43.71055556	7.31
43.71083333	7.31
43.71111111	7.31
43.71138889	7.31
43.71166667	7.31
43.71194444	7.31
43.71222222	7.31
43.7125	7.31
43.71277778	7.31
43.71305556	7.31
43.71333333	7.31
43.71361111	7.31
43.71388889	7.31
43.71416667	7.31
43.71444444	7.31
43.71472222	7.31
43.715	7.31
43.71527778	7.31
43.71555556	7.31
43.71583333	7.31
43.71611111	7.31
43.71638889	7.31
43.71666667	7.31
43.71694444	7.31
43.71722222	7.31
43.7175	7.31
43.71777778	7.31
43.71805556	7.31
43.71833333	7.31
43.71861111	7.31
43.71888889	7.31
43.71916667	7.31
43.71944444	7.31
43.71972222	7.31
43.72	7.31
43.72027778	7.31
43.72055556	7.31
43.72083333	7.31
43.72111111	7.31
43.72138889	7.31
43.72166667	7.31
43.72194444	7.31
43.72222222	7.31
43.7225	7.31
43.72277778	7.31
43.72305556	7.31
43.72333333	7.31
43.72361111	7.31
43.72388889	7.31
43.72416667	7.31
43.72444444	7.31
43.72472222	7.31
43.725	7.31
43.72527778	7.31
43.72555556	7.31
43.72583333	7.31
43.72611111	7.31
43.72638889	7.31
43.72666667	7.31
43.72694444	7.31
43.72722222	7.31
43.7275	7.31
43.72777778	7.31
43.72805556	7.31
43.72833333	7.31
43.72861111	7.31
43.72888889	7.31
43.72916667	7.31
43.72944444	7.31
43.72972222	7.31
